
  4.480751, -2.080577, -1.075381, -0.832646 , -1.178236 , -0.517925
  4.569734, -1.949553, -1.017689, -0.787434 , -1.198455 , -0.528421
  4.654454, -1.815160, -0.958336, -0.741352 , -1.217348 , -0.538332
  4.734736, -1.677489, -0.897359, -0.694443 , -1.234883 , -0.547642
  4.810404, -1.536637, -0.834799, -0.646751 , -1.251026 , -0.556336
  4.881281, -1.392712, -0.770699, -0.598324 , -1.265748 , -0.564396
  4.947194, -1.245830, -0.705110, -0.549210 , -1.279016 , -0.571810
  5.007966, -1.096115, -0.638081, -0.499460 , -1.290803 , -0.578560
  5.063424, -0.943699, -0.569671, -0.449127 , -1.301081 , -0.584634
  5.113398, -0.788726, -0.499940, -0.398263 , -1.309822 , -0.590018
  5.157719, -0.631348, -0.428952, -0.346925 , -1.317003 , -0.594699
  5.196222, -0.471727, -0.356779, -0.295170 , -1.322600 , -0.598665
  5.228745, -0.310034, -0.283493, -0.243056 , -1.326591 , -0.601904
  5.255131, -0.146450, -0.209175, -0.190645 , -1.328957 , -0.604405
  5.275229, 0.018833, -0.133907, -0.137998 , -1.329679 , -0.606159
  5.288895, 0.185613, -0.057779, -0.085179 , -1.328741 , -0.607156
  5.295989, 0.353679, 0.019117, -0.032252 , -1.326130 , -0.607388
  5.296383, 0.522810, 0.096682, 0.020715 , -1.321833 , -0.606849
  5.289954, 0.692774, 0.174813, 0.073656 , -1.315841 , -0.605531
  5.276592, 0.863331, 0.253405, 0.126501 , -1.308146 , -0.603429
  5.256195, 1.034232, 0.332343, 0.179181 , -1.298744 , -0.600540
  5.228673, 1.205217, 0.411513, 0.231625 , -1.287632 , -0.596861
  5.193949, 1.376019, 0.490794, 0.283761 , -1.274811 , -0.592389
  5.151961, 1.546364, 0.570061, 0.335518 , -1.260283 , -0.587124
  5.102657, 1.715968, 0.649186, 0.386822 , -1.244056 , -0.581067
  5.046003, 1.884543, 0.728037, 0.437599 , -1.226137 , -0.574220
  4.981980, 2.051793, 0.806481, 0.487777 , -1.206537 , -0.566587
  4.910587, 2.217418, 0.884377, 0.537282 , -1.185273 , -0.558171
  4.831839, 2.381114, 0.961588, 0.586039 , -1.162360 , -0.548979
  4.745768, 2.542572, 1.037970, 0.633977 , -1.137820 , -0.539018
  4.652428, 2.701483, 1.113381, 0.681020 , -1.111677 , -0.528299
  4.551888, 2.857536, 1.187675, 0.727098 , -1.083958 , -0.516829
  4.444241, 3.010419, 1.260707, 0.772138 , -1.054692 , -0.504623
  4.329595, 3.159822, 1.332332, 0.816070 , -1.023912 , -0.491692
  4.208083, 3.305440, 1.402406, 0.858825 , -0.991656 , -0.478052
  4.079854, 3.446967, 1.470786, 0.900334 , -0.957961 , -0.463719
  3.945080, 3.584107, 1.537330, 0.940532 , -0.922870 , -0.448710
  3.803951, 3.716567, 1.601900, 0.979353 , -0.886429 , -0.433045
  3.656679, 3.844065, 1.664359, 1.016734 , -0.848686 , -0.416743
  3.503492, 3.966325, 1.724576, 1.052617 , -0.809690 , -0.399826
  3.344641, 4.083084, 1.782422, 1.086941 , -0.769497 , -0.382318
  3.180390, 4.194090, 1.837776, 1.119653 , -0.728162 , -0.364243
  3.011024, 4.299104, 1.890520, 1.150699 , -0.685743 , -0.345626
  2.836843, 4.397902, 1.940542, 1.180029 , -0.642302 , -0.326493
  2.658161, 4.490275, 1.987740, 1.207597 , -0.597902 , -0.306873
  2.475308, 4.576030, 2.032014, 1.233359 , -0.552608 , -0.286794
  2.288626, 4.654991, 2.073276, 1.257275 , -0.506487 , -0.266285
  2.098467, 4.727002, 2.111444, 1.279308 , -0.459607 , -0.245378
  1.905194, 4.791924, 2.146444, 1.299426 , -0.412039 , -0.224104
  1.709179, 4.849638, 2.178213, 1.317598 , -0.363854 , -0.202494
  1.510799, 4.900045, 2.206694, 1.333799 , -0.315125 , -0.180581
  1.310437, 4.943067, 2.231841, 1.348006 , -0.265925 , -0.158398
  1.108480, 4.978645, 2.253616, 1.360203 , -0.216328 , -0.135979
  0.905316, 5.006741, 2.271993, 1.370375 , -0.166409 , -0.113357
  0.701335, 5.027339, 2.286953, 1.378510 , -0.116242 , -0.090567
  0.496922, 5.040441, 2.298486, 1.384604 , -0.065904 , -0.067643
  0.292462, 5.046069, 2.306592, 1.388653 , -0.015468 , -0.044618
  0.088335, 5.044267, 2.311282, 1.390659 , 0.034991 , -0.021529
  -0.115084, 5.035096, 2.312572, 1.390626 , 0.085398 , 0.001593
  -0.317430, 5.018636, 2.310490, 1.388563 , 0.135681 , 0.024712
  -0.518345, 4.994983, 2.305070, 1.384484 , 0.185767 , 0.047795
  -0.717480, 4.964251, 2.296355, 1.378403 , 0.235584 , 0.070809
  -0.914498, 4.926571, 2.284396, 1.370339 , 0.285063 , 0.093722
  -1.109074, 4.882087, 2.269250, 1.360317 , 0.334134 , 0.116500
  -1.300895, 4.830958, 2.250982, 1.348360 , 0.382730 , 0.139113
  -1.489663, 4.773354, 2.229661, 1.334499 , 0.430786 , 0.161529
  -1.675093, 4.709460, 2.205365, 1.318765 , 0.478237 , 0.183719
  -1.856914, 4.639468, 2.178175, 1.301193 , 0.525021 , 0.205653
  -2.034872, 4.563582, 2.148177, 1.281820 , 0.571079 , 0.227302
  -2.208729, 4.482013, 2.115461, 1.260685 , 0.616353 , 0.248639
  -2.378260, 4.394979, 2.080122, 1.237831 , 0.660786 , 0.269636
  -2.543258, 4.302706, 2.042258, 1.213303 , 0.704324 , 0.290269
  -2.703532, 4.205424, 2.001968, 1.187145 , 0.746918 , 0.310512
  -2.858905, 4.103367, 1.959356, 1.159406 , 0.788517 , 0.330342
  -3.009218, 3.996772, 1.914525, 1.130136 , 0.829074 , 0.349736
  -3.154327, 3.885878, 1.867582, 1.099387 , 0.868546 , 0.368671
  -3.294102, 3.770926, 1.818634, 1.067210 , 0.906891 , 0.387129
  -3.428429, 3.652158, 1.767787, 1.033660 , 0.944069 , 0.405088
  -3.557207, 3.529813, 1.715151, 0.998792 , 0.980043 , 0.422530
  -3.680351, 3.404131, 1.660832, 0.962661 , 1.014778 , 0.439439
  -3.797788, 3.275351, 1.604937, 0.925324 , 1.048242 , 0.455797
