
  -4.903567, -3.734764, -1.619166, -0.643905 , 0.691055 , 0.299600
  -4.632075, -4.006114, -1.736807, -0.691734 , 0.652472 , 0.282873
  -4.342884, -4.260322, -1.847016, -0.736768 , 0.611253 , 0.265002
  -4.037350, -4.496439, -1.949382, -0.778835 , 0.567572 , 0.246065
  -3.716886, -4.713613, -2.043536, -0.817778 , 0.521614 , 0.226141
  -3.382951, -4.911093, -2.129151, -0.853454 , 0.473573 , 0.205313
  -3.037042, -5.088230, -2.205947, -0.885737 , 0.423648 , 0.183668
  -2.680683, -5.244476, -2.273686, -0.914511 , 0.372045 , 0.161297
  -2.315418, -5.379384, -2.332174, -0.939681 , 0.318975 , 0.138289
  -1.942802, -5.492608, -2.381262, -0.961164 , 0.264654 , 0.114738
  -1.564392, -5.583900, -2.420840, -0.978893 , 0.209299 , 0.090740
  -1.181740, -5.653107, -2.450845, -0.992818 , 0.153130 , 0.066388
  -0.796386, -5.700172, -2.471249, -1.002903 , 0.096369 , 0.041780
  -0.409854, -5.725128, -2.482069, -1.009128 , 0.039237 , 0.017011
  -0.023639, -5.728092, -2.483354, -1.011488 , -0.018046 , -0.007823
  0.360790, -5.709267, -2.475193, -1.009992 , -0.075260 , -0.032628
  0.742003, -5.668935, -2.457707, -1.004665 , -0.132189 , -0.057309
  1.118607, -5.607451, -2.431052, -0.995546 , -0.188619 , -0.081773
  1.489252, -5.525243, -2.395411, -0.982687 , -0.244340 , -0.105931
  1.852636, -5.422803, -2.351000, -0.966153 , -0.299148 , -0.129692
  2.207506, -5.300687, -2.298058, -0.946022 , -0.352843 , -0.152971
  2.552662, -5.159508, -2.236851, -0.922385 , -0.405230 , -0.175683
  2.886957, -4.999934, -2.167670, -0.895345 , -0.456122 , -0.197746
  3.209300, -4.822681, -2.090824, -0.865014 , -0.505338 , -0.219083
  3.518658, -4.628511, -2.006644, -0.831518 , -0.552704 , -0.239619
  3.814054, -4.418230, -1.915479, -0.794990 , -0.598056 , -0.259281
  4.094571, -4.192679, -1.817694, -0.755575 , -0.641236 , -0.278001
  4.359353, -3.952738, -1.713670, -0.713424 , -0.682094 , -0.295714
  4.607600, -3.699314, -1.603800, -0.668700 , -0.720492 , -0.312361
  4.838574, -3.433345, -1.488493, -0.621570 , -0.756298 , -0.327885
  5.051596, -3.155797, -1.368165, -0.572210 , -0.789392 , -0.342232
  5.246048, -2.867654, -1.243243, -0.520804 , -0.819661 , -0.355355
  5.421369, -2.569924, -1.114166, -0.467538 , -0.847006 , -0.367210
  5.577059, -2.263631, -0.981376, -0.412608 , -0.871333 , -0.377757
  5.712676, -1.949816, -0.845324, -0.356210 , -0.892563 , -0.386961
  5.827838, -1.629532, -0.706469, -0.298548 , -0.910625 , -0.394792
  5.922220, -1.303847, -0.565271, -0.239828 , -0.925459 , -0.401223
  5.995556, -0.973833, -0.422198, -0.180258 , -0.937015 , -0.406233
  6.047638, -0.640576, -0.277717, -0.120050 , -0.945256 , -0.409806
  6.078317, -0.305162, -0.132302, -0.059418 , -0.950154 , -0.411929
  6.087500, 0.031313, 0.013573, 0.001424 , -0.951692 , -0.412596
  6.075154, 0.367755, 0.159434, 0.062261 , -0.949864 , -0.411804
  6.041304, 0.703066, 0.304804, 0.122878 , -0.944676 , -0.409554
  5.986032, 1.036149, 0.449209, 0.183060 , -0.936144 , -0.405856
  5.909479, 1.365913, 0.592175, 0.242593 , -0.924296 , -0.400719
  5.811845, 1.691266, 0.733228, 0.301266 , -0.909168 , -0.394161
  5.693391, 2.011125, 0.871900, 0.358868 , -0.890811 , -0.386202
  5.554435, 2.324416, 1.007724, 0.415194 , -0.869285 , -0.376869
  5.395355, 2.630073, 1.140238, 0.470039 , -0.844658 , -0.366193
  5.216593, 2.927043, 1.268986, 0.523204 , -0.817014 , -0.354208
  5.018648, 3.214288, 1.393519, 0.574495 , -0.786442 , -0.340954
  4.802083, 3.490787, 1.513392, 0.623722 , -0.753046 , -0.326475
  4.567521, 3.755538, 1.628172, 0.670702 , -0.716936 , -0.310820
  4.315649, 4.007563, 1.737435, 0.715257 , -0.678236 , -0.294042
  4.047214, 4.245909, 1.840767, 0.757219 , -0.637076 , -0.276198
  3.763028, 4.469651, 1.937768, 0.796425 , -0.593598 , -0.257348
  3.463963, 4.677896, 2.028051, 0.832722 , -0.547951 , -0.237559
  3.150954, 4.869790, 2.111245, 0.865964 , -0.500295 , -0.216898
  2.824998, 5.044514, 2.186995, 0.896017 , -0.450796 , -0.195438
  2.487151, 5.201296, 2.254966, 0.922756 , -0.399630 , -0.173256
  2.138530, 5.339411, 2.314844, 0.946067 , -0.346980 , -0.150430
  1.780310, 5.458183, 2.366337, 0.965848 , -0.293035 , -0.127043
  1.413721, 5.556997, 2.409177, 0.982008 , -0.237992 , -0.103179
  1.040047, 5.635296, 2.443123, 0.994469 , -0.182053 , -0.078927
  0.660624, 5.692588, 2.467961, 1.003166 , -0.125424 , -0.054377
  0.276836, 5.728452, 2.483510, 1.008048 , -0.068319 , -0.029619
  -0.109890, 5.742541, 2.489618, 1.009078 , -0.010953 , -0.004749
  -0.498088, 5.734587, 2.486170, 1.006233 , 0.046455 , 0.020140
  -0.886255, 5.704405, 2.473085, 0.999504 , 0.103683 , 0.044950
  -1.272861, 5.651896, 2.450321, 0.988900 , 0.160509 , 0.069587
  -1.656352, 5.577054, 2.417874, 0.974443 , 0.216710 , 0.093952
  -2.035156, 5.479966, 2.375782, 0.956170 , 0.272062 , 0.117949
  -2.407694, 5.360816, 2.324126, 0.934136 , 0.326343 , 0.141482
  -2.772383, 5.219889, 2.263029, 0.908411 , 0.379335 , 0.164456
  -3.127649, 5.057571, 2.192658, 0.879080 , 0.430821 , 0.186778
  -3.471932, 4.874351, 2.113225, 0.846245 , 0.480589 , 0.208354
  -3.803694, 4.670824, 2.024988, 0.810021 , 0.528434 , 0.229096
